interaction_id,user_id,table_id,interaction_type,timestamp,rating,session_duration_seconds,device_type,source
I022419,U0198,T047,view,2023-12-08 00:00:00,,138.13921110200064,mobile,browse
I022420,U0418,T020,inquiry,2024-12-09 00:00:00,,,mobile,search
I022421,U0672,T050,inquiry,2023-09-19 00:00:00,,,mobile,search
I022422,U0658,T016,view,2023-11-30 00:00:00,,79.25381010794572,desktop,browse
I022423,U0935,T027,share,2024-10-31 00:00:00,,,mobile,recommendation
I022424,U0291,T034,rating,2024-12-24 00:00:00,4.0,,mobile,search
I022425,U0284,T046,inquiry,2024-08-04 00:00:00,,,tablet,browse
I022426,U0492,T042,view,2024-07-05 00:00:00,,67.45706618246538,mobile,recommendation
I022427,U0377,T047,share,2023-12-18 00:00:00,,,mobile,browse
I022428,U0714,T003,view,2023-02-02 00:00:00,,188.8078648559176,tablet,recommendation
I022429,U0251,T009,inquiry,2024-09-09 00:00:00,,,mobile,browse
I022430,U0447,T019,share,2024-03-01 00:00:00,,,mobile,recommendation
I022431,U0770,T005,view,2023-01-11 00:00:00,,138.52258557338195,desktop,recommendation
I022432,U0646,T007,inquiry,2024-10-21 00:00:00,,,desktop,browse
I022433,U0834,T050,view,2023-01-04 00:00:00,,531.8489830967575,mobile,recommendation
I022434,U0823,T024,view,2023-04-25 00:00:00,,37.342480334516026,mobile,browse
I022435,U0049,T005,view,2023-06-16 00:00:00,,315.02223671018226,tablet,browse
I022436,U0524,T043,view,2023-06-01 00:00:00,,117.4911007832106,mobile,browse
I022437,U0417,T010,view,2023-03-30 00:00:00,,281.5086044290015,desktop,search
I022438,U0795,T015,view,2024-05-31 00:00:00,,56.37629868661422,mobile,recommendation
I022439,U0263,T030,view,2023-03-01 00:00:00,,340.9518140323806,tablet,browse
I022440,U0865,T009,favorite,2023-09-17 00:00:00,,,mobile,search
I022441,U0381,T007,view,2024-11-23 00:00:00,,118.88264798009897,mobile,recommendation
I022442,U0435,T032,favorite,2023-04-07 00:00:00,,,mobile,browse
I022443,U0571,T033,view,2023-07-13 00:00:00,,197.88294785408732,desktop,recommendation
I022444,U0126,T042,view,2024-02-28 00:00:00,,79.42815948144302,desktop,search
I022445,U0078,T045,view,2023-03-12 00:00:00,,127.92576957579355,mobile,search
I022446,U0795,T012,rating,2023-01-03 00:00:00,3.2,,desktop,search
I022447,U0918,T004,inquiry,2023-11-04 00:00:00,,,desktop,search
I022448,U0805,T018,view,2023-08-19 00:00:00,,12.792275613091512,mobile,direct
I022449,U0603,T047,view,2023-05-07 00:00:00,,108.83831550031213,mobile,search
I022450,U0302,T013,view,2024-03-20 00:00:00,,20.177169431778264,mobile,recommendation
I022451,U0467,T030,view,2023-11-20 00:00:00,,19.66734204277718,mobile,search
I022452,U0715,T023,inquiry,2024-12-28 00:00:00,,,desktop,direct
I022453,U0374,T027,inquiry,2023-09-05 00:00:00,,,desktop,search
I022454,U0823,T034,inquiry,2024-06-01 00:00:00,,,mobile,browse
I022455,U0301,T035,rating,2023-10-28 00:00:00,5.0,,mobile,search
I022456,U0537,T042,inquiry,2023-03-11 00:00:00,,,mobile,search
I022457,U0463,T029,view,2023-07-25 00:00:00,,94.12287582918529,mobile,direct
I022458,U0863,T005,view,2024-11-09 00:00:00,,265.71134133262905,tablet,direct
I022459,U0058,T029,view,2024-07-30 00:00:00,,1.242904414949424,mobile,search
I022460,U0161,T005,view,2023-05-17 00:00:00,,428.91588630507965,mobile,browse
I022461,U0729,T036,share,2023-02-21 00:00:00,,,mobile,search
I022462,U0064,T024,view,2023-10-26 00:00:00,,148.82639070984024,mobile,recommendation
I022463,U0558,T033,favorite,2023-07-31 00:00:00,,,desktop,direct
I022464,U0298,T009,view,2023-05-04 00:00:00,,0.7006416391786519,mobile,browse
I022465,U0874,T027,inquiry,2024-04-25 00:00:00,,,tablet,recommendation
I022466,U0529,T043,view,2023-12-08 00:00:00,,55.484625197985935,mobile,direct
I022467,U0309,T044,inquiry,2024-04-11 00:00:00,,,desktop,search
I022468,U0147,T041,view,2023-04-27 00:00:00,,197.6112388586502,mobile,browse
I022469,U0261,T025,inquiry,2024-08-31 00:00:00,,,desktop,search
I022470,U0228,T037,favorite,2024-11-10 00:00:00,,,mobile,recommendation
I022471,U0847,T019,favorite,2024-04-21 00:00:00,,,mobile,search
I022472,U0378,T020,view,2023-03-13 00:00:00,,99.5199125310093,mobile,search
I022473,U0578,T038,view,2023-10-11 00:00:00,,21.474601191330468,mobile,search
I022474,U0170,T016,view,2024-05-13 00:00:00,,312.7274557012015,mobile,recommendation
I022475,U0898,T037,inquiry,2023-11-23 00:00:00,,,mobile,search
I022476,U0026,T030,inquiry,2024-12-12 00:00:00,,,mobile,browse
I022477,U0561,T041,view,2023-07-02 00:00:00,,11.16417755903068,tablet,browse
I022478,U0171,T002,rating,2023-12-25 00:00:00,3.9,,mobile,search
I022479,U0089,T024,view,2023-01-28 00:00:00,,359.4581901905859,mobile,recommendation
I022480,U0354,T007,view,2024-07-22 00:00:00,,309.1342080448579,desktop,search
I022481,U0702,T037,inquiry,2023-12-07 00:00:00,,,mobile,browse
I022482,U0674,T032,inquiry,2024-06-01 00:00:00,,,mobile,recommendation
I022483,U0878,T012,rating,2024-06-20 00:00:00,4.7,,tablet,browse
I022484,U0743,T018,share,2024-02-24 00:00:00,,,desktop,recommendation
I022485,U0158,T033,view,2024-01-01 00:00:00,,65.74960675122107,desktop,direct
I022486,U0001,T006,view,2023-06-26 00:00:00,,149.7226512153099,mobile,search
I022487,U0149,T037,view,2023-09-04 00:00:00,,0.5824614363411198,desktop,search
I022488,U0795,T006,rating,2023-05-01 00:00:00,3.4,,mobile,browse
I022489,U0185,T001,share,2023-01-02 00:00:00,,,desktop,search
I022490,U0993,T011,view,2024-02-25 00:00:00,,60.47171730175636,desktop,direct
I022491,U0535,T018,view,2023-01-11 00:00:00,,160.80706166775158,mobile,recommendation
I022492,U0526,T003,view,2023-11-07 00:00:00,,37.70374857318559,mobile,search
I022493,U0333,T041,view,2023-09-04 00:00:00,,305.87056280435417,mobile,search
I022494,U0037,T046,view,2023-12-20 00:00:00,,108.75367277768606,desktop,search
I022495,U0163,T035,inquiry,2024-06-12 00:00:00,,,mobile,browse
I022496,U0493,T027,inquiry,2023-05-25 00:00:00,,,mobile,search
I022497,U0968,T041,view,2024-06-17 00:00:00,,383.94853246518545,mobile,search
I022498,U0956,T041,inquiry,2024-11-30 00:00:00,,,mobile,browse
I022499,U0818,T042,view,2023-08-21 00:00:00,,18.737837840628757,desktop,search
I022500,U0298,T008,inquiry,2023-06-20 00:00:00,,,desktop,direct
I022501,U0113,T014,view,2024-02-16 00:00:00,,206.827774572746,desktop,search
I022502,U0847,T039,view,2023-10-27 00:00:00,,230.6745114281944,desktop,recommendation
I022503,U0134,T024,view,2023-03-12 00:00:00,,283.23843508863393,mobile,recommendation
I022504,U0183,T019,favorite,2023-03-26 00:00:00,,,mobile,browse
I022505,U0942,T031,inquiry,2024-08-29 00:00:00,,,mobile,recommendation
I022506,U0691,T037,rating,2024-10-10 00:00:00,5.0,,mobile,search
I022507,U0241,T008,view,2023-06-07 00:00:00,,132.08639411105202,mobile,recommendation
I022508,U0014,T016,view,2024-01-10 00:00:00,,161.3864971656891,mobile,search
I022509,U0384,T041,view,2023-06-19 00:00:00,,335.3179416760748,desktop,search
I022510,U0141,T005,view,2023-07-10 00:00:00,,102.93404933985197,mobile,search
I022511,U0980,T046,favorite,2023-05-28 00:00:00,,,desktop,search
I022512,U0844,T049,inquiry,2023-05-01 00:00:00,,,mobile,direct
I022513,U0093,T005,inquiry,2023-02-05 00:00:00,,,mobile,search
I022514,U0413,T032,view,2023-06-16 00:00:00,,561.7756203366283,mobile,search
I022515,U0578,T035,view,2024-02-03 00:00:00,,120.31529416704828,mobile,direct
I022516,U0060,T008,view,2023-02-26 00:00:00,,718.7833325452385,mobile,search
I022517,U0777,T007,view,2024-07-24 00:00:00,,15.172780092071001,mobile,search
I022518,U0436,T050,view,2024-04-18 00:00:00,,183.33088479025673,tablet,recommendation
I022519,U0687,T031,inquiry,2024-08-11 00:00:00,,,tablet,recommendation
I022520,U0587,T007,share,2023-10-18 00:00:00,,,mobile,direct
I022521,U0585,T004,view,2024-03-03 00:00:00,,0.024967989093256593,desktop,browse
I022522,U0723,T024,view,2024-02-28 00:00:00,,40.235597911688146,mobile,search
I022523,U0591,T030,view,2023-08-11 00:00:00,,149.17972336785672,desktop,search
I022524,U0694,T018,inquiry,2023-10-21 00:00:00,,,mobile,search
I022525,U0759,T013,view,2023-05-04 00:00:00,,187.18125076161806,mobile,search
I022526,U0847,T044,view,2024-07-05 00:00:00,,58.81979780518614,mobile,browse
I022527,U0786,T048,favorite,2024-01-27 00:00:00,,,mobile,recommendation
I022528,U0833,T007,rating,2024-02-05 00:00:00,2.5,,mobile,direct
I022529,U0033,T047,view,2023-10-07 00:00:00,,139.5352909666805,mobile,recommendation
I022530,U0965,T032,view,2024-01-17 00:00:00,,231.6484607231693,mobile,recommendation
I022531,U0139,T020,view,2023-09-11 00:00:00,,82.37918560685544,mobile,recommendation
I022532,U0155,T030,view,2024-10-14 00:00:00,,221.30824070176,desktop,browse
I022533,U0343,T027,rating,2023-07-14 00:00:00,3.3,,desktop,search
I022534,U0624,T001,view,2024-04-03 00:00:00,,33.4069362311761,mobile,recommendation
I022535,U0916,T013,inquiry,2023-06-30 00:00:00,,,mobile,search
I022536,U0243,T047,view,2024-09-10 00:00:00,,96.0136689250581,mobile,browse
I022537,U0901,T016,view,2024-11-01 00:00:00,,55.28565857500301,mobile,search
I022538,U0985,T020,inquiry,2023-08-23 00:00:00,,,mobile,search
I022539,U0247,T024,inquiry,2024-09-12 00:00:00,,,mobile,search
I022540,U0830,T011,favorite,2024-02-07 00:00:00,,,mobile,recommendation
I022541,U0528,T016,view,2024-01-04 00:00:00,,22.252144390276023,tablet,search
I022542,U0810,T045,rating,2023-02-22 00:00:00,3.3,,desktop,search
I022543,U0378,T011,view,2024-06-22 00:00:00,,68.17121499896841,mobile,search
I022544,U0192,T045,view,2023-06-13 00:00:00,,147.94933354773295,mobile,recommendation
I022545,U0783,T034,inquiry,2024-12-09 00:00:00,,,mobile,browse
I022546,U0950,T015,view,2024-11-07 00:00:00,,106.34422138465504,mobile,recommendation
I022547,U0042,T018,view,2023-09-17 00:00:00,,565.8552650701332,desktop,recommendation
I022548,U0383,T030,inquiry,2023-03-09 00:00:00,,,mobile,browse
I022549,U0606,T024,favorite,2023-02-07 00:00:00,,,desktop,direct
I022550,U0033,T004,inquiry,2023-02-07 00:00:00,,,tablet,search
I022551,U0487,T049,view,2024-05-06 00:00:00,,13.905462483754953,tablet,browse
I022552,U0904,T040,inquiry,2023-12-15 00:00:00,,,mobile,search
I022553,U0291,T040,view,2024-10-21 00:00:00,,151.2178548125598,mobile,search
I022554,U0232,T034,inquiry,2024-05-11 00:00:00,,,mobile,browse
I022555,U0012,T046,view,2024-03-26 00:00:00,,283.6713365147231,mobile,recommendation
I022556,U0168,T004,view,2024-05-08 00:00:00,,353.603033278953,mobile,direct
I022557,U0546,T006,inquiry,2023-02-13 00:00:00,,,mobile,recommendation
I022558,U0885,T002,view,2024-01-10 00:00:00,,28.368409876056685,mobile,search
I022559,U0345,T043,view,2023-07-15 00:00:00,,61.53153065635231,mobile,browse
I022560,U0555,T009,view,2024-03-08 00:00:00,,0.4488032824128882,mobile,search
I022561,U0065,T005,view,2023-09-28 00:00:00,,170.72589210430948,desktop,search
I022562,U0660,T020,view,2023-02-13 00:00:00,,137.18001792694227,mobile,browse
I022563,U0133,T019,share,2024-10-11 00:00:00,,,desktop,browse
I022564,U0527,T043,favorite,2024-06-14 00:00:00,,,mobile,direct
I022565,U0093,T037,view,2023-11-12 00:00:00,,120.21501472873076,mobile,recommendation
I022566,U0256,T042,inquiry,2023-01-18 00:00:00,,,desktop,search
I022567,U0670,T033,view,2024-03-11 00:00:00,,18.7761995854924,desktop,search
I022568,U0808,T025,favorite,2023-11-15 00:00:00,,,desktop,search
I022569,U0134,T042,rating,2024-05-30 00:00:00,3.5,,mobile,direct
I022570,U0128,T004,inquiry,2023-01-26 00:00:00,,,mobile,browse
I022571,U0432,T008,view,2023-07-16 00:00:00,,46.3109204125637,desktop,search
I022572,U0137,T028,view,2024-06-27 00:00:00,,53.67153241019567,desktop,recommendation
I022573,U0430,T018,view,2024-03-25 00:00:00,,237.5732143473712,mobile,recommendation
I022574,U0664,T038,view,2024-10-24 00:00:00,,22.395468209647632,desktop,search
I022575,U0531,T012,share,2023-04-18 00:00:00,,,desktop,recommendation
I022576,U0196,T032,view,2024-07-05 00:00:00,,130.41120308015905,desktop,browse
I022577,U0255,T001,inquiry,2024-09-21 00:00:00,,,mobile,search
I022578,U0587,T042,view,2024-10-05 00:00:00,,100.80932760491504,mobile,direct
I022579,U0286,T044,rating,2023-01-05 00:00:00,5.0,,mobile,search
I022580,U0745,T015,view,2023-08-10 00:00:00,,173.890797217038,mobile,browse
I022581,U0292,T001,view,2023-09-12 00:00:00,,76.31516659519272,mobile,recommendation
I022582,U0062,T008,view,2023-11-23 00:00:00,,128.96691412040028,desktop,search
I022583,U0603,T003,rating,2024-11-14 00:00:00,5.0,,desktop,search
I022584,U0030,T028,view,2023-03-30 00:00:00,,461.8757076481402,mobile,search
I022585,U0435,T024,favorite,2023-10-08 00:00:00,,,mobile,search
I022586,U0144,T047,rating,2024-09-29 00:00:00,4.1,,tablet,browse
I022587,U0551,T050,view,2024-12-11 00:00:00,,59.184780455489474,mobile,browse
I022588,U0664,T042,view,2024-05-22 00:00:00,,9.066524486419025,desktop,search
I022589,U0315,T033,inquiry,2023-10-05 00:00:00,,,mobile,search
I022590,U0202,T037,view,2024-01-24 00:00:00,,154.46531226865005,desktop,recommendation
I022591,U0497,T042,inquiry,2024-07-11 00:00:00,,,mobile,direct
I022592,U0904,T006,view,2024-06-10 00:00:00,,5.497739009795174,tablet,search
I022593,U0591,T043,inquiry,2023-03-05 00:00:00,,,desktop,search
I022594,U0646,T045,inquiry,2023-02-22 00:00:00,,,mobile,search
I022595,U0332,T008,view,2024-03-17 00:00:00,,163.7127748160277,mobile,search
I022596,U0104,T030,view,2024-05-12 00:00:00,,81.8880714678806,mobile,search
I022597,U0870,T012,view,2023-08-03 00:00:00,,41.21321375397027,desktop,search
I022598,U0600,T011,view,2023-09-04 00:00:00,,74.67478755390493,mobile,recommendation
I022599,U0891,T017,view,2024-10-25 00:00:00,,256.8512100686459,mobile,browse
I022600,U0170,T041,inquiry,2023-05-08 00:00:00,,,mobile,browse
I022601,U0518,T008,view,2024-02-22 00:00:00,,605.0233044858676,mobile,direct
I022602,U0701,T045,inquiry,2024-10-27 00:00:00,,,mobile,recommendation
I022603,U0668,T006,view,2024-04-15 00:00:00,,23.762929865617682,desktop,search
I022604,U0848,T027,view,2023-12-17 00:00:00,,195.39377153934396,mobile,direct
I022605,U0339,T044,rating,2024-06-19 00:00:00,3.1,,mobile,search
I022606,U0557,T034,favorite,2024-09-21 00:00:00,,,mobile,search
I022607,U0530,T010,inquiry,2024-04-27 00:00:00,,,desktop,browse
I022608,U0670,T041,view,2024-02-17 00:00:00,,191.67019467556187,desktop,direct
I022609,U0746,T045,view,2024-08-09 00:00:00,,267.2884231970274,tablet,recommendation
I022610,U0245,T039,favorite,2024-05-06 00:00:00,,,mobile,recommendation
I022611,U0412,T025,view,2024-11-28 00:00:00,,0.0017206497118213376,mobile,search
I022612,U0114,T017,inquiry,2024-02-06 00:00:00,,,mobile,recommendation
I022613,U0276,T004,rating,2024-01-08 00:00:00,3.4,,mobile,search
I022614,U0704,T024,view,2024-09-13 00:00:00,,98.38325915595826,mobile,search
I022615,U0059,T044,view,2024-05-14 00:00:00,,69.49453954356565,desktop,search
I022616,U0619,T014,view,2023-12-15 00:00:00,,20.570735574138894,desktop,search
I022617,U0695,T015,share,2023-03-21 00:00:00,,,desktop,search
I022618,U0495,T007,view,2024-03-04 00:00:00,,54.410198925779454,mobile,search
I022619,U0308,T045,view,2024-02-18 00:00:00,,144.63110373186657,mobile,search
I022620,U0106,T005,favorite,2024-12-14 00:00:00,,,mobile,recommendation
I022621,U0549,T032,view,2024-09-28 00:00:00,,21.8442314441095,mobile,direct
I022622,U0026,T047,favorite,2023-11-14 00:00:00,,,mobile,search
I022623,U0464,T017,view,2023-12-27 00:00:00,,64.46635435782167,desktop,search
I022624,U0229,T007,inquiry,2023-01-17 00:00:00,,,desktop,search
I022625,U0160,T012,view,2023-11-09 00:00:00,,226.3288373657856,desktop,recommendation
I022626,U0164,T029,inquiry,2023-03-13 00:00:00,,,mobile,browse
I022627,U0349,T027,inquiry,2023-05-02 00:00:00,,,tablet,browse
I022628,U0934,T027,view,2023-11-28 00:00:00,,2.356700014435962,desktop,search
I022629,U0460,T010,view,2024-08-20 00:00:00,,149.73504232382214,mobile,search
I022630,U0206,T035,view,2024-11-17 00:00:00,,125.03690063134843,mobile,recommendation
I022631,U0622,T039,share,2023-09-06 00:00:00,,,desktop,recommendation
I022632,U0419,T025,view,2024-12-16 00:00:00,,674.9897866841085,desktop,direct
I022633,U0652,T041,view,2024-01-04 00:00:00,,190.56981829665162,mobile,search
I022634,U0423,T029,view,2023-05-11 00:00:00,,32.15513426857176,mobile,search
I022635,U0598,T025,view,2023-01-22 00:00:00,,35.4278378775706,desktop,search
I022636,U0363,T009,view,2023-09-10 00:00:00,,253.44901695483023,mobile,recommendation
I022637,U0988,T046,inquiry,2023-03-17 00:00:00,,,mobile,browse
I022638,U0411,T012,view,2023-05-09 00:00:00,,71.50311273345307,desktop,search
I022639,U0318,T021,favorite,2023-02-22 00:00:00,,,tablet,recommendation
I022640,U0251,T021,view,2024-07-09 00:00:00,,40.32855823936583,mobile,search
I022641,U0507,T038,view,2024-07-08 00:00:00,,0.05037557596959668,desktop,recommendation
I022642,U0384,T045,favorite,2024-02-09 00:00:00,,,desktop,recommendation
I022643,U0146,T007,view,2023-12-27 00:00:00,,52.73908173058352,mobile,direct
I022644,U0120,T028,view,2024-06-22 00:00:00,,45.349250344471905,tablet,browse
I022645,U0456,T017,inquiry,2024-05-09 00:00:00,,,desktop,search
I022646,U0145,T005,rating,2023-02-27 00:00:00,3.2,,mobile,search
I022647,U0892,T025,view,2024-06-07 00:00:00,,102.28350773426227,mobile,search
I022648,U0064,T027,view,2024-02-07 00:00:00,,42.03981905005992,desktop,search
I022649,U0123,T032,view,2024-03-01 00:00:00,,87.26129388763631,tablet,search
I022650,U0911,T049,view,2023-03-06 00:00:00,,13.64320540197278,desktop,search
I022651,U0004,T010,inquiry,2024-06-01 00:00:00,,,mobile,recommendation
I022652,U0269,T042,view,2023-05-25 00:00:00,,39.5203661592806,mobile,recommendation
I022653,U0348,T044,view,2024-01-11 00:00:00,,139.08189770621354,mobile,recommendation
I022654,U0088,T007,view,2024-12-14 00:00:00,,182.35264492930594,mobile,recommendation
I022655,U0389,T004,view,2023-04-20 00:00:00,,72.82861398900408,desktop,browse
I022656,U0130,T036,view,2024-09-09 00:00:00,,24.336914175708856,desktop,recommendation
I022657,U0225,T032,favorite,2024-03-04 00:00:00,,,mobile,recommendation
I022658,U0371,T028,view,2023-04-21 00:00:00,,45.75044136902432,mobile,search
I022659,U0028,T030,view,2023-06-26 00:00:00,,24.420588678349194,mobile,search
I022660,U0348,T031,view,2024-09-21 00:00:00,,1.9637064187429187,desktop,search
I022661,U0296,T047,view,2023-01-23 00:00:00,,23.91969080278688,mobile,browse
I022662,U0732,T037,view,2024-04-21 00:00:00,,109.65081259437278,mobile,search
I022663,U0299,T050,inquiry,2023-01-13 00:00:00,,,mobile,search
I022664,U0874,T028,inquiry,2024-07-02 00:00:00,,,mobile,search
I022665,U0334,T013,share,2024-01-28 00:00:00,,,desktop,direct
I022666,U0639,T046,view,2024-01-26 00:00:00,,121.10259837190259,desktop,recommendation
I022667,U0771,T024,inquiry,2024-10-07 00:00:00,,,mobile,search
I022668,U0072,T033,view,2023-01-29 00:00:00,,60.87987592012831,mobile,browse
I022669,U0361,T007,view,2024-12-10 00:00:00,,325.5995384830577,desktop,direct
I022670,U0048,T021,view,2024-12-11 00:00:00,,120.78355327984822,tablet,browse
I022671,U0182,T010,view,2024-05-26 00:00:00,,101.59073774081911,desktop,search
I022672,U0707,T048,view,2024-12-02 00:00:00,,109.58132972368432,mobile,recommendation
I022673,U0503,T041,view,2023-09-07 00:00:00,,5.529753253263669,desktop,direct
I022674,U0479,T034,view,2023-07-30 00:00:00,,82.3543189714,mobile,browse
I022675,U0531,T024,view,2024-01-24 00:00:00,,26.901100140252375,mobile,browse
I022676,U0313,T035,view,2023-05-30 00:00:00,,165.08944406064714,mobile,search
I022677,U0460,T038,view,2024-09-03 00:00:00,,112.20731217899169,desktop,recommendation
I022678,U0613,T016,favorite,2024-10-27 00:00:00,,,mobile,browse
I022679,U0823,T034,share,2024-03-16 00:00:00,,,mobile,direct
I022680,U0935,T047,view,2024-10-09 00:00:00,,229.3529461946033,desktop,recommendation
I022681,U0139,T007,inquiry,2024-05-06 00:00:00,,,mobile,direct
I022682,U0863,T042,inquiry,2023-07-09 00:00:00,,,desktop,search
I022683,U0379,T029,view,2024-07-04 00:00:00,,10.502356619592872,mobile,search
I022684,U0124,T049,inquiry,2023-12-01 00:00:00,,,mobile,recommendation
I022685,U0130,T040,inquiry,2024-04-27 00:00:00,,,mobile,search
I022686,U0506,T036,view,2024-07-12 00:00:00,,20.142598986127858,desktop,recommendation
I022687,U0192,T021,inquiry,2024-12-09 00:00:00,,,desktop,recommendation
I022688,U0356,T039,view,2023-09-08 00:00:00,,123.86808350057068,mobile,search
I022689,U0025,T018,inquiry,2024-11-12 00:00:00,,,desktop,browse
I022690,U0720,T022,favorite,2023-11-12 00:00:00,,,mobile,recommendation
I022691,U0011,T031,view,2024-06-30 00:00:00,,18.62892982118845,mobile,direct
I022692,U0163,T034,share,2023-11-27 00:00:00,,,mobile,search
I022693,U0135,T050,inquiry,2024-08-16 00:00:00,,,desktop,search
I022694,U0677,T043,view,2024-03-14 00:00:00,,33.83582175960926,mobile,search
I022695,U0707,T026,inquiry,2024-09-11 00:00:00,,,mobile,search
I022696,U0150,T044,share,2023-12-18 00:00:00,,,mobile,browse
I022697,U0199,T005,view,2023-03-17 00:00:00,,15.56877938151035,mobile,search
I022698,U0015,T026,view,2023-01-28 00:00:00,,77.8783201172734,mobile,direct
I022699,U0708,T022,inquiry,2023-03-15 00:00:00,,,desktop,search
I022700,U0112,T008,favorite,2023-08-01 00:00:00,,,desktop,search
I022701,U0143,T042,inquiry,2023-05-16 00:00:00,,,mobile,recommendation
I022702,U0517,T044,view,2023-05-23 00:00:00,,343.2304744389437,mobile,search
I022703,U0081,T040,view,2024-09-17 00:00:00,,431.15315487713804,tablet,search
I022704,U0249,T006,view,2023-09-05 00:00:00,,177.58453924318508,mobile,search
I022705,U0979,T021,view,2024-12-27 00:00:00,,69.67664529413759,mobile,recommendation
I022706,U0441,T033,favorite,2024-11-10 00:00:00,,,desktop,browse
I022707,U0133,T013,rating,2024-06-19 00:00:00,4.4,,desktop,search
I022708,U0990,T037,rating,2023-04-14 00:00:00,4.5,,mobile,search
I022709,U0600,T002,view,2023-09-03 00:00:00,,52.9234416906001,mobile,browse
I022710,U0671,T006,view,2023-11-14 00:00:00,,383.47805194405487,mobile,browse
I022711,U0198,T004,inquiry,2024-03-24 00:00:00,,,mobile,browse
I022712,U0945,T047,view,2023-09-13 00:00:00,,81.84141242895298,desktop,search
I022713,U0978,T012,view,2023-01-14 00:00:00,,101.69781859429403,mobile,recommendation
I022714,U0142,T009,inquiry,2024-03-02 00:00:00,,,mobile,browse
I022715,U0861,T002,rating,2024-12-12 00:00:00,3.6,,mobile,search
I022716,U0487,T029,view,2023-02-14 00:00:00,,91.33043570521309,mobile,direct
I022717,U0900,T017,view,2024-03-13 00:00:00,,487.96782728573413,mobile,recommendation
I022718,U0434,T007,inquiry,2024-03-06 00:00:00,,,tablet,search
I022719,U0699,T031,view,2024-05-22 00:00:00,,68.47819201183202,desktop,search
I022720,U0334,T003,view,2024-09-23 00:00:00,,125.73253884520275,tablet,recommendation
I022721,U0104,T026,view,2024-03-22 00:00:00,,385.4317498534068,mobile,recommendation
I022722,U0233,T048,inquiry,2024-05-31 00:00:00,,,mobile,search
I022723,U0086,T044,inquiry,2024-12-12 00:00:00,,,desktop,recommendation
I022724,U0286,T042,inquiry,2023-04-15 00:00:00,,,desktop,recommendation
I022725,U0027,T013,view,2024-07-18 00:00:00,,126.58100936800209,desktop,search
I022726,U0741,T042,rating,2024-12-02 00:00:00,4.6,,mobile,browse
I022727,U0198,T023,favorite,2023-04-16 00:00:00,,,mobile,search
I022728,U0223,T049,view,2024-06-29 00:00:00,,22.185820728521048,mobile,recommendation
I022729,U0602,T046,view,2023-08-11 00:00:00,,111.72461184963521,mobile,search
I022730,U0280,T040,rating,2023-11-18 00:00:00,5.0,,mobile,browse
I022731,U0741,T012,view,2024-02-16 00:00:00,,45.49014117901835,desktop,search
I022732,U0934,T019,share,2024-05-13 00:00:00,,,mobile,search
I022733,U0429,T007,view,2024-12-05 00:00:00,,361.0026814385708,mobile,recommendation
I022734,U0574,T014,view,2024-06-06 00:00:00,,143.7829121911244,desktop,direct
I022735,U0759,T001,view,2023-12-10 00:00:00,,118.2514074732804,mobile,search
I022736,U0270,T006,favorite,2023-07-15 00:00:00,,,mobile,direct
I022737,U0713,T027,view,2023-12-26 00:00:00,,76.55773776692143,desktop,direct
I022738,U0814,T050,inquiry,2023-01-03 00:00:00,,,desktop,search
I022739,U0040,T048,view,2023-04-29 00:00:00,,159.88522900685592,mobile,recommendation
I022740,U0131,T017,inquiry,2023-02-03 00:00:00,,,mobile,search
I022741,U0666,T034,view,2023-05-08 00:00:00,,89.8445547697075,desktop,recommendation
I022742,U0077,T041,view,2024-08-04 00:00:00,,562.4331810326589,mobile,search
I022743,U0991,T015,view,2024-12-25 00:00:00,,128.74232916861465,desktop,search
I022744,U0316,T046,favorite,2024-10-25 00:00:00,,,desktop,recommendation
I022745,U0873,T035,view,2023-08-01 00:00:00,,26.926993509027987,mobile,browse
I022746,U0976,T021,inquiry,2023-10-29 00:00:00,,,mobile,direct
I022747,U0768,T017,favorite,2023-03-27 00:00:00,,,mobile,recommendation
I022748,U0308,T046,inquiry,2024-06-11 00:00:00,,,mobile,search
I022749,U0885,T040,view,2024-02-25 00:00:00,,40.94556275310356,mobile,direct
I022750,U0699,T032,share,2024-10-02 00:00:00,,,mobile,direct
I022751,U0388,T049,favorite,2023-06-25 00:00:00,,,mobile,browse
I022752,U0306,T001,favorite,2024-03-07 00:00:00,,,mobile,recommendation
I022753,U0934,T025,view,2023-01-24 00:00:00,,247.38512087372789,mobile,search
I022754,U0944,T015,view,2023-02-15 00:00:00,,1.7330946790542474,mobile,search
I022755,U0539,T025,inquiry,2023-11-07 00:00:00,,,tablet,browse
I022756,U0154,T029,inquiry,2023-05-13 00:00:00,,,mobile,search
I022757,U0531,T003,view,2023-09-02 00:00:00,,64.04557955927291,desktop,search
I022758,U0422,T011,view,2024-06-05 00:00:00,,34.93298376355049,mobile,search
I022759,U0282,T013,view,2023-03-02 00:00:00,,78.65633744588116,mobile,direct
I022760,U0330,T016,view,2023-05-09 00:00:00,,227.67788977020658,desktop,search
I022761,U0744,T005,view,2023-06-17 00:00:00,,129.81278988607323,mobile,recommendation
I022762,U0463,T039,share,2024-02-10 00:00:00,,,mobile,search
I022763,U0083,T038,view,2023-01-30 00:00:00,,213.1997314105263,desktop,search
I022764,U0113,T029,inquiry,2024-01-02 00:00:00,,,mobile,search
I022765,U0372,T016,favorite,2023-11-23 00:00:00,,,mobile,recommendation
